DeIdent,Admissions_Status,Admissions_Cycle,Gender,TMDSASEthnicity,MCAT2015,Overall_GPA,Urg_Overall,UrgSci_GPA,Grad_GPA
0x145A6400,Rejected Without Interview ,2021,Female,African American,483,3.02,3.02,3,0
0x145AF21A,Withdrew Application after Acceptance,2021,Female,African American,512,4,4,4,0
0x145B6885,Withdrew Application before Offer,2021,Female,African American,510,3.95,3.95,3.96,0
0x145BA7AD,Rejected Without Interview ,2021,Female,African American,490,3.56,3.56,3.34,0
0x145CE375,Rejected Without Interview ,2021,Female,African American,493,3.58,3.58,3.75,0
0x145F1BDD,Rejected Without Interview ,2021,Female,African American,503,3.6,3.57,3.46,3.69
0x1460F589,Rejected Without Interview ,2021,Female,African American,492,3.2,3.2,3.04,0
0x146219A2,Rejected Without Interview ,2021,Female,African American,506,3.62,3.62,3.43,0
0x1465079D,Rejected Without Interview ,2021,Female,African American,496,3.65,3.65,3.33,0
0x1469297B,Rejected Without Interview ,2021,Female,African American,490,3.72,3.72,3.71,0
0x14698837,Rejected Without Interview ,2021,Female,African American,488,3.27,3.27,2.94,0
0x146ACBE4,Rejected Without Interview ,2021,Female,African American,489,3.29,3.19,2.81,3.77
0x146BB8BA,Rejected Without Interview ,2021,Female,African American,511,3.82,3.82,3.94,0
0x146D33AA,Withdrew Application after Acceptance,2021,Female,African American,509,4,4,4,0
0x146DC9A9,Rejected Without Interview ,2021,Female,African American,482,3.67,3.67,3.57,0
0x146DC9A9,Rejected Without Interview ,2021,Female,African American,482,3.67,3.67,3.57,0
0x146E6F72,Rejected Without Interview ,2021,Female,African American,494,3.27,3.27,3.2,3.26
0x146FD2B3,Rejected Without Interview ,2021,Female,African American,495,2.99,2.99,2.67,0
0x1470DF1D,Rejected Without Interview ,2021,Female,African American,513,3.39,3.39,3.04,0
0x1470FEB1,Rejected Without Interview ,2021,Female,African American,505,3.46,3.46,3.5,0
0x1475AEA9,Rejected Without Interview ,2021,Female,African American,498,3.69,3.69,3.61,0
0x14769B7F,Offered Admissions and Matriculated,2021,Female,African American,506,3.62,3.59,3.55,3.77
0x147758F7,Rejected Without Interview ,2021,Female,African American,507,3.39,3.39,3.25,0
0x1477D747,Rejected Without Interview ,2021,Female,African American,506,2.95,2.8,2.58,3.32
0x1479C8A2,Rejected Without Interview ,2021,Female,African American,478,3.5,3.5,3.38,0
0x147A2F43,Rejected Without Interview ,2021,Female,African American,504,3.45,3.35,3.13,4
0x147AAD93,Rejected Without Interview ,2021,Female,African American,497,3.21,3.21,2.74,0
0x147B1C19,Rejected Without Interview ,2021,Female,African American,488,3.18,3.04,3.44,3.9
0x147CD631,Rejected Without Interview ,2021,Female,African American,497,3.43,3.43,3.21,0
0x147E29A8,Rejected Without Interview ,2021,Female,African American,492,2.89,2.89,2.59,0
0x147EEF05,Rejected Without Interview ,2021,Female,African American,504,3.91,3.91,3.85,0
0x1481D51B,Rejected Without Interview ,2021,Female,African American,493,3.47,3.47,3.28,0
0x14829293,Rejected Without Interview ,2021,Female,African American,495,3.45,3.45,3.24,0
0x148578A9,Withdrew Application after Acceptance,2021,Female,African American,519,3.51,3.51,3.65,0
0x14865D9A,Rejected Without Interview ,2021,Female,African American,496,2.72,2.55,2.35,4
0x14865D9A,Rejected Without Interview ,2021,Female,African American,496,2.72,2.55,2.35,4
0x1488ADB1,Rejected Without Interview ,2021,Female,African American,500,3.96,3.96,3.92,0
0x1488CD45,Withdrew Application before Offer,2021,Female,African American,507,3.76,3.76,3.69,0
0x1494659D,Withdrew Application after Acceptance,2021,Female,African American,511,4,4,4,0
0x1496BD99,Rejected Without Interview ,2021,Female,African American,502,3.26,3.26,3.24,0
0x14973404,Rejected Without Interview ,2021,Female,African American,498,3.79,3.79,3.53,0
0x149830A4,Withdrew Application before Offer,2021,Female,African American,509,3.56,3.56,3.42,0
0x14996C6C,Offered Admissions and Matriculated,2021,Female,African American,510,3.47,3.47,3.27,0
0x149E6B56,Rejected Without Interview ,2021,Female,African American,503,3.77,3.8,3.75,3.33
0x14A42F9D,Declined Offer of Admissions,2021,Female,African American,510,3.9,3.9,4,0
0x14A4E530,Rejected Without Interview ,2021,Female,African American,501,3.16,3.16,3.04,3.18
0x14A5F97F,Rejected Without Interview ,2021,Female,African American,494,3.75,3.75,3.68,0
0x14A6112E,Rejected Without Interview ,2021,Female,African American,511,3.78,3.78,3.69,0
0x14A628DD,Rejected Without Interview ,2021,Female,African American,496,3.3,3.3,3.14,0
0x14A926A2,Rejected Without Interview ,2021,Female,African American,492,3.56,3.59,3.45,3.43
0x14A9DC35,Rejected Without Interview ,2021,Female,African American,499,3.22,3.19,2.93,3.77
0x14AD584A,Withdrew Application after Acceptance,2021,Female,African American,510,3.88,3.88,3.79,0
0x14B0CC7A,Rejected Without Interview ,2021,Female,African American,486,3.42,3.42,3.35,0
0x14B41931,Rejected Without Interview ,2021,Female,African American,481,3.56,3.56,3.52,0
0x14BB5868,Rejected Without Interview ,2021,Female,African American,495,3.65,3.65,3.33,0
0x14C0200F,Rejected Without Interview ,2021,Female,African American,501,3.66,3.66,3.35,0
0x14C02FD9,Rejected Without Interview ,2021,Female,African American,498,3.37,3.41,3.2,3.23
0x14C02FD9,Rejected Without Interview ,2021,Female,African American,498,3.37,3.41,3.2,3.23
0x14D60D12,Rejected Without Interview ,2021,Female,African American,497,2.96,2.96,2.6,0
0x14D8FB0D,Rejected Without Interview ,2021,Female,African American,503,4,4,4,0
0x14D9F7AD,Rejected Without Interview ,2021,Female,African American,491,3.43,3.39,3.09,3.67
0x14E49365,Offered Admissions and Matriculated,2021,Female,African American,507,3.98,3.98,4,0
0x14E5199A,Rejected Without Interview ,2021,Female,African American,483,3.72,3.72,3.66,0
0x14EB9374,Rejected Without Interview ,2021,Female,African American,506,3.9,3.9,3.78,0
0x14F66E54,Rejected Without Interview ,2021,Female,African American,511,2.2,2.2,1.99,0
0x14F7C9B0,Rejected Without Interview ,2021,Female,African American,498,3.07,2.96,2.64,3.74
0x14F7C9B0,Rejected Without Interview ,2021,Female,African American,498,3.07,2.96,2.64,3.74
0x14FABF90,Rejected Without Interview ,2021,Female,African American,491,3.26,3.16,2.97,3.82
0x14FACF5A,Rejected Without Interview ,2021,Female,African American,502,3.57,3.57,3.48,0
0x14FCD864,Rejected Without Interview ,2021,Female,African American,505,3.27,3.11,2.28,4
0x14FEC9BF,Rejected Without Interview ,2021,Female,African American,496,3.73,3.73,3.67,0
0x1509264F,Rejected Without Interview ,2021,Female,African American,500,3.34,3.34,3.01,0
0x15137AFA,Rejected Without Interview ,2021,Female,African American,487,2.87,2.7,2.22,3.67
0x1514DE3B,Rejected Without Interview ,2021,Female,African American,483,3.05,3.05,2.17,0
0x1516592B,Rejected Without Interview ,2021,Female,African American,496,3.79,3.79,3.78,0
0x15194726,Rejected Without Interview ,2021,Female,African American,503,3.33,3.33,3.24,0
0x151C6C64,Rejected Without Interview ,2021,Female,African American,501,3.9,3.9,3.87,0
0x151EC460,Rejected Without Interview ,2021,Female,African American,508,3.37,3.37,3.09,0
0x1521E1B9,Rejected Without Interview ,2021,Female,African American,500,3.74,3.74,3.64,0
0x152220E1,Rejected Without Interview ,2021,Female,African American,498,3.54,3.54,3.25,0
0x15227F9D,Rejected Without Interview ,2021,Female,African American,501,3.72,3.72,3.7,0
0x152766D8,Rejected Without Interview ,2021,Female,African American,502,3.29,3.29,3.1,0
0x152CA4EA,Rejected Without Interview ,2021,Female,African American,490,3.69,3.77,3.82,3.17
0x152CD448,Rejected Without Interview ,2021,Female,African American,487,3.66,3.65,3.6,3.68
0x152DF861,Rejected Without Interview ,2021,Female,African American,497,3.54,3.54,3.12,0
0x153087A0,Rejected Without Interview ,2021,Female,African American,504,3.38,3.38,3.17,0
0x1530B6FE,Rejected Without Interview ,2021,Female,African American,503,3.62,3.62,3.42,0
0x15327116,Rejected Without Interview ,2021,Female,African American,510,3.27,3.27,3,0
0x153499B4,Rejected Without Interview ,2021,Female,African American,493,3.82,3.78,3.71,3.93
0x1534D8DC,Rejected Without Interview ,2021,Female,African American,496,2.92,2.92,2.72,0
0x15402A27,Rejected Without Interview ,2021,Female,African American,492,3.58,3.58,3.36,0
0x15413691,Rejected Without Interview ,2021,Female,African American,477,2.38,2.38,1.82,0
0x15497268,Rejected Without Interview ,2021,Female,African American,484,2.96,2.85,2.07,3.53
0x154B3C4A,Rejected Without Interview ,2021,Female,African American,505,3.59,3.47,3.75,3.67
0x154DE338,Rejected Without Interview ,2021,Female,African American,498,3.65,3.65,3.76,0
0x1551280A,Rejected Without Interview ,2021,Female,African American,495,2.99,2.99,2.79,0
0x1551280A,Rejected Without Interview ,2021,Female,African American,495,2.99,2.99,2.79,0
0x1551F54C,Withdrew Application before Offer,2021,Female,African American,503,4,4,4,0
0x1552EA07,Rejected Without Interview ,2021,Female,African American,500,3.73,3.7,3.66,3.8
0x15551A8A,Rejected Without Interview ,2021,Female,African American,483,3.3,3.3,3.23,3.31
0x156D2846,Rejected Without Interview ,2021,Female,African American,499,3.49,3.49,3.2,0
0x15790F90,Rejected Without Interview ,2021,Female,African American,486,2.99,2.99,2.31,0
0x157CFA2B,Waitlisted but not Offered ,2021,Female,African American,510,3.12,3.12,2.96,0
0x157E4DA2,Rejected Without Interview ,2021,Female,African American,494,3.23,3.23,3.07,0
0x15826F80,Rejected Without Interview ,2021,Female,African American,496,3.53,3.53,3.25,0
0x15839399,Rejected Without Interview ,2021,Female,African American,500,3.93,3.93,3.9,0
0x158B19DD,Rejected Without Interview ,2021,Female,African American,502,2.81,2.51,2.01,3.7
0x158E276C,Rejected Without Interview ,2021,Female,African American,511,3.1,3.1,3.02,0
0x15954EF4,Rejected Without Interview ,2021,Female,African American,502,3.28,3.28,2.95,0
0x1595F4BD,Rejected Without Interview ,2021,Female,African American,498,3.04,3.04,2.5,0
0x15A37E70,Rejected Without Interview ,2021,Female,African American,491,3.45,3.25,3.44,3.82
0x15B1ED14,Rejected Without Interview ,2021,Female,African American,484,2.85,2.73,2.69,3.11
0x15B46C89,Rejected Without Interview ,2021,Female,African American,504,3.26,3.26,3.23,0
0x15B4E2F4,Rejected Without Interview ,2021,Female,African American,484,3.52,3.52,3.71,0
0x15B8964C,Rejected Without Interview ,2021,Female,African American,482,3.1,3.03,2.55,3.43
0x15BAD699,Rejected Without Interview ,2021,Female,African American,488,3.77,3.77,3.71,0
0x15E2C604,Rejected Without Interview ,2021,Female,African American,489,2.15,2.15,1.79,0
0x15FF545A,Rejected Without Interview ,2021,Female,African American,506,2.72,2.72,2.72,0
0x16254A85,Rejected Without Interview ,2021,Female,African American,504,3.12,3.12,2.79,0
0x163178DC,Rejected Without Interview ,2021,Female,African American,497,3.62,3.62,3.3,0
0x16328546,Rejected Without Interview ,2021,Female,African American,506,3.49,3.48,3.34,3.53
0x163A5297,Rejected Without Interview ,2021,Female,African American,476,3.25,3.25,3,0
0x01783163,Rejected Without Interview ,2021,Male,African American,484,3.2,3.12,3.04,3.54
0x043618D0,Rejected Without Interview ,2021,Male,African American,497,3.49,3.44,3.08,3.64
0x043618D0,Rejected Without Interview ,2021,Male,African American,497,3.49,3.44,3.08,3.64
0x0504A662,Rejected Without Interview ,2021,Male,African American,498,3.03,2.88,2.44,3.64
0x05C4E4E4,Rejected Without Interview ,2021,Male,African American,507,2.91,2.67,2.51,3.64
0x05F20297,Rejected Without Interview ,2021,Male,African American,497,3.48,3.39,3.04,3.82
0x0794E202,Rejected Without Interview ,2021,Male,African American,504,3.76,3.76,3.67,0
0x07D5AC6B,Rejected Without Interview ,2021,Male,African American,497,3.04,3.31,3.17,0
0x07D918B6,Rejected Without Interview ,2021,Male,African American,492,2.45,2.45,2.46,0
0x08334C37,Rejected Without Interview ,2021,Male,African American,497,3.35,3.45,3.47,2.7
0x083F62DF,Rejected Without Interview ,2021,Male,African American,492,3.1,2.96,2.68,3.42
0x089FD112,Rejected Without Interview ,2021,Male,African American,512,3.38,3.02,3.17,3.82
0x08D4F359,Rejected Without Interview ,2021,Male,African American,501,3.49,3.55,3.29,3.29
0x08D7F903,Rejected Without Interview ,2021,Male,African American,506,3.03,2.97,2.96,3.91
0x092A7EC7,Rejected Without Interview ,2021,Male,African American,512,3.47,3.33,3.13,4
0x09457A7E,Rejected Without Interview ,2021,Male,African American,501,3.52,3.52,3.52,0
0x09A264B7,Rejected Without Interview ,2021,Male,African American,491,3.54,3.54,3.33,0
0x09D6D950,Rejected Without Interview ,2021,Male,African American,503,3.25,3.11,2.99,3.78
0x09F4BB1D,Rejected Without Interview ,2021,Male,African American,507,3.2,3.21,3.04,3.19
0x0A52D939,Rejected Without Interview ,2021,Male,African American,486,2.94,2.91,2.79,3.19
0x0A586E22,Rejected Without Interview ,2021,Male,African American,508,3.76,3.76,3.74,0
0x0A7783D2,Rejected Without Interview ,2021,Male,African American,502,3.59,3.56,3.41,3.66
0x0A791E56,Rejected Without Interview ,2021,Male,African American,479,2.52,2.29,2.4,3.83
0x0B137677,Rejected Without Interview ,2021,Male,African American,500,3.64,3.8,3.71,3.14
0x0B16D2F8,Rejected Without Interview ,2021,Male,African American,500,3.57,3.57,3.42,0
0x0B16D2F8,Rejected Without Interview ,2021,Male,African American,500,3.57,3.57,3.42,0
0x0BE90BFD,Rejected Without Interview ,2021,Male,African American,480,2.8,2.47,2.11,3.71
0x0BE90BFD,Rejected Without Interview ,2021,Male,African American,480,2.8,2.47,2.11,3.71
0x0BFCB8B3,Rejected Without Interview ,2021,Male,African American,483,1.95,1.95,1.88,0
0x0C05AA1D,Rejected Without Interview ,2021,Male,African American,495,3.13,2.93,2.89,3.89
0x0CC3C001,Rejected Without Interview ,2021,Male,African American,499,2.42,2.36,2.09,2.78
0x0CDA3339,Rejected Without Interview ,2021,Male,African American,499,3.47,3.47,3.35,0
0x0CF662D3,Rejected Without Interview ,2021,Male,African American,498,3.4,3.33,2.77,4
0x0DACB34B,Rejected Without Interview ,2021,Male,African American,498,3.49,3.61,3.53,3
0x0DB85388,Rejected Without Interview ,2021,Male,African American,496,3.55,3.55,3.88,0
0x0DF61847,Rejected Without Interview ,2021,Male,African American,494,3.3,3.3,2.98,3.25
0x0E3DE2BF,Rejected Without Interview ,2021,Male,African American,482,2.4,2.4,2.02,0
0x0E498AE1,Rejected Without Interview ,2021,Male,African American,504,2.83,2.64,2.22,3.83
0x0E96640D,Rejected Without Interview ,2021,Male,African American,508,3.68,3.68,3.61,0
0x0E9701F1,Rejected Without Interview ,2021,Male,African American,503,3.49,3.49,3.35,0
0x0ED179F9,Rejected Without Interview ,2021,Male,African American,508,3.61,3.61,3.54,0
0x0EE04F3E,Rejected Without Interview ,2021,Male,African American,488,3.14,3.14,2.99,0
0x0EE8639C,Rejected Without Interview ,2021,Male,African American,504,3.28,3.28,3.1,0
0x0EEBC01D,Rejected Without Interview ,2021,Male,African American,505,2.99,2.78,2.53,4
0x0EFA4E55,Rejected Without Interview ,2021,Male,African American,506,2.9,2.81,2.64,3.6
0x0EFFEB23,Rejected Without Interview ,2021,Male,African American,510,3.31,3.24,2.9,3.75
0x0F0C686C,Rejected Without Interview ,2021,Male,African American,482,2.57,2.56,2.16,4
0x0F1C0AF3,Rejected Without Interview ,2021,Male,African American,494,3.69,3.69,3.59,0
0x0F1C3A51,Rejected Without Interview ,2021,Male,African American,494,3.64,3.79,3.72,3.11
0x0F1C3A51,Rejected Without Interview ,2021,Male,African American,494,3.64,3.79,3.72,3.11
0x0F2DD618,Rejected Without Interview ,2021,Male,African American,500,3.21,3.04,2.81,4
0x0F350585,Rejected Without Interview ,2021,Male,African American,504,3.27,3.21,3.1,3.72
0x0F3B777A,Withdrew Application before Offer,2021,Male,African American,509,3.7,3.7,3.61,0
0x0F52B00F,Rejected Without Interview ,2021,Male,African American,503,2.64,2.55,2.56,3
0x0F78AE1F,Rejected Without Interview ,2021,Male,African American,507,3.72,3.65,3.53,3.94
0x0F83EFA0,Rejected Without Interview ,2021,Male,African American,495,3.81,3.81,3.82,0
0x0F9D295A,Rejected Without Interview ,2021,Male,African American,510,3.26,3.26,3.09,0
0x0FA6B8A8,Rejected Without Interview ,2021,Male,African American,491,3.62,3.62,3.58,0
0x0FC61D4A,Rejected Without Interview ,2021,Male,African American,497,3.57,3.57,3.55,3.59
0x10025F34,Rejected Without Interview ,2021,Male,African American,496,3.09,3.03,3.01,4
0x1012BF33,Rejected Without Interview ,2021,Male,African American,506,3.58,3.58,3.49,3.57
0x10234E90,Rejected Without Interview ,2021,Male,African American,504,3.43,3.43,3.25,0
0x1030031C,Rejected Without Interview ,2021,Male,African American,497,3.25,3.25,3.06,0
0x1080AF34,Rejected Without Interview ,2021,Male,African American,498,3.74,3.74,3.5,0
0x10AD271E,Rejected Without Interview ,2021,Male,African American,506,3.85,3.85,3.83,0
0x10EA7D57,Rejected Without Interview ,2021,Male,African American,506,3.29,3.28,3.02,3.29
0x10EFAB9F,Rejected Without Interview ,2021,Male,African American,503,3.2,3.2,2.96,0
